INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
232026947,617,,LARCENY THEFT FROM BUILDING,A1, ,0,2023-04-07 17:58:00+00,2023,4,Friday,17,,FRANKLIN ST,42.35603279273716,-71.05919354811391,"(42.35603279273716, -71.05919354811391)"
232027127,3501,,MISSING PERSON,E13,916,0,2023-04-07 18:00:00+00,2023,4,Friday,18,,PARKER ST,42.32469442576835,-71.10087901665398,"(42.32469442576835, -71.10087901665398)"
232026942,3115,,INVESTIGATE PERSON,C11, ,0,2023-04-07 18:00:00+00,2023,4,Friday,18,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
232026959,3115,,INVESTIGATE PERSON,A1, ,0,2023-04-07 18:00:00+00,2023,4,Friday,18,,ATLANTIC AVE,42.35438252130537,-71.05213281112022,"(42.35438252130537, -71.05213281112022)"
232026948,3201,,PROPERTY - LOST/ MISSING,D14, ,0,2023-04-07 18:06:00+00,2023,4,Friday,18,,WASHINGTON ST,42.349110897135546,-71.15527343698429,"(42.349110897135546, -71.15527343698429)"
232026946,1832,,SICK ASSIST - DRUG RELATED ILLNESS,A7, ,0,2023-04-07 18:14:00+00,2023,4,Friday,18,,MONSIGNOR ALBERT A. JACOBBE RD,42.36856801861524,-71.04121708085367,"(42.36856801861524, -71.04121708085367)"
232026949,1831,,SICK ASSIST,C11, ,0,2023-04-07 18:26:00+00,2023,4,Friday,18,,WASHINGTON ST,42.290575038103825,-71.07165726135959,"(42.290575038103825, -71.07165726135959)"
232026730,1831,,SICK ASSIST,D4,619,0,2023-04-07 03:00:00+00,2023,4,Friday,3,,WESTLAND AVE,42.34338034328737,-71.08627921125617,"(42.34338034328737, -71.08627921125617)"
232026945,2670,,HARASSMENT/ CRIMINAL HARASSMENT,A15, ,0,2023-04-07 18:27:00+00,2023,4,Friday,18,,VINE ST,42.37663166813234,-71.05593195497872,"(42.37663166813234, -71.05593195497872)"
232027762,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,77,0,2023-04-07 18:30:00+00,2023,4,Friday,18,,NEW SUDBURY ST,42.361838566564714,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
232026962,1831,,SICK ASSIST,C11, ,0,2023-04-07 18:32:00+00,2023,4,Friday,18,,DORCHESTER AVE,42.27839920113053,-71.06636305093119,"(42.27839920113053, -71.06636305093119)"
232026951,3115,,INVESTIGATE PERSON,E5, ,0,2023-04-07 18:39:00+00,2023,4,Friday,18,,S CONWAY ST & ROBERT ST,42.28740398981496,-71.13227796561235,"(42.28740398981496, -71.13227796561235)"
232026969,1832,,SICK ASSIST - DRUG RELATED ILLNESS,C6,915,0,2023-04-07 18:39:00+00,2023,4,Friday,18,,E EIGHTH ST,42.33255367053456,-71.05064614162197,"(42.33255367053456, -71.05064614162197)"
232026950,3114,,INVESTIGATE PROPERTY,B2, ,0,2023-04-07 18:43:00+00,2023,4,Friday,18,,RAND ST & JULIAN ST,42.31935096250634,-71.07649002668627,"(42.31935096250634, -71.07649002668627)"
232026957,3301,,VERBAL DISPUTE,E13, ,0,2023-04-07 18:45:00+00,2023,4,Friday,18,,CENTRE ST,42.322463355058645,-71.10757917245742,"(42.322463355058645, -71.10757917245742)"
232026955,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2, ,0,2023-04-07 18:59:00+00,2023,4,Friday,18,,CIRCUIT ST,42.32410156487647,-71.08694240732108,"(42.32410156487647, -71.08694240732108)"
232027101,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18, ,0,2023-04-07 19:00:00+00,2023,4,Friday,19,,SUMMER ST,42.26089605957463,-71.12488672258677,"(42.26089605957463, -71.12488672258677)"
232027619,2647,,THREATS TO DO BODILY HARM,E13, ,0,2023-04-07 19:00:00+00,2023,4,Friday,19,,WASHINGTON ST,42.30971856767274,-71.10429431787648,"(42.30971856767274, -71.10429431787648)"
232027450,3502,,MISSING PERSON - LOCATED,D4, ,0,2023-04-07 19:00:00+00,2023,4,Friday,19,,KILMARNOCK ST,42.342680731061385,-71.0993771381039,"(42.342680731061385, -71.0993771381039)"
232026953,3115,,INVESTIGATE PERSON,B3, ,0,2023-04-07 19:10:00+00,2023,4,Friday,19,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
232027295,3201,,PROPERTY - LOST/ MISSING,A1,77,0,2023-04-07 19:15:00+00,2023,4,Friday,19,,NEW SUDBURY ST,42.361838566564714,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
232026964,1831,,SICK ASSIST,A7, ,0,2023-04-07 19:21:00+00,2023,4,Friday,19,,PRINCETON ST,42.380433970525715,-71.02817841496669,"(42.380433970525715, -71.02817841496669)"
232026956,3205,,M/V PLATES - LOST,C11, ,0,2023-04-07 19:29:00+00,2023,4,Friday,19,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
232027085,3207,,PROPERTY - FOUND,C6, ,0,2023-04-07 19:30:00+00,2023,4,Friday,19,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
232026958,1402,,VANDALISM,B3, ,0,2023-04-07 19:32:00+00,2023,4,Friday,19,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
232026968,3201,,PROPERTY - LOST/ MISSING,D4, ,0,2023-04-07 19:34:00+00,2023,4,Friday,19,,W NEWTON ST,42.34451294296881,-71.08049717035647,"(42.34451294296881, -71.08049717035647)"
232026966,3115,,INVESTIGATE PERSON,B2, ,0,2023-04-07 19:35:00+00,2023,4,Friday,19,,SHAWMUT AVE,42.331033773417026,-71.08485404294572,"(42.331033773417026, -71.08485404294572)"
232026972,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,357,0,2023-04-07 19:58:00+00,2023,4,Friday,19,,WESTVILLE ST,42.300630340413214,-71.06888015894044,"(42.300630340413214, -71.06888015894044)"
232026986,724,,AUTO THEFT,C11, ,0,2023-04-07 20:00:00+00,2023,4,Friday,20,,NEPONSET AVE,42.28524466756344,-71.04079116476858,"(42.28524466756344, -71.04079116476858)"
232026980,3201,,PROPERTY - LOST/ MISSING,C11, ,0,2023-04-07 20:00:00+00,2023,4,Friday,20,,GENEVA AVE,42.298488661543864,-71.06313294177963,"(42.298488661543864, -71.06313294177963)"
232026978,1402,,VANDALISM,C6, ,0,2023-04-07 20:02:00+00,2023,4,Friday,20,,BOSTON ST,42.3215585710821,-71.06132071210583,"(42.3215585710821, -71.06132071210583)"
232026976,3115,,INVESTIGATE PERSON,B2, ,0,2023-04-07 20:11:00+00,2023,4,Friday,20,,CLIFTON ST,42.32372912526082,-71.071012735531,"(42.32372912526082, -71.071012735531)"
232027005,3503,,MISSING PERSON - NOT REPORTED - LOCATED,B2, ,0,2023-04-07 20:26:00+00,2023,4,Friday,20,,BLUE HILL AVE,42.304339503175164,-71.08477886912476,"(42.304339503175164, -71.08477886912476)"
232027092,3201,,PROPERTY - LOST/ MISSING,B3,430,0,2023-04-07 20:30:00+00,2023,4,Friday,20,,BLUE HILL AVE,42.285485680071574,-71.09090863474546,"(42.285485680071574, -71.09090863474546)"
232026983,1402,,VANDALISM,D14, ,0,2023-04-07 20:38:00+00,2023,4,Friday,20,,BRAINERD RD,42.34748342366138,-71.13363158262618,"(42.34748342366138, -71.13363158262618)"
232026981,617,,LARCENY THEFT FROM BUILDING,C6, ,0,2023-04-07 20:50:00+00,2023,4,Friday,20,,W BROADWAY,42.34234192786415,-71.05633275534915,"(42.34234192786415, -71.05633275534915)"
232026979,3503,,MISSING PERSON - NOT REPORTED - LOCATED,B2, ,0,2023-04-07 20:57:00+00,2023,4,Friday,20,,DEVON ST,42.31038717049575,-71.08054530220792,"(42.31038717049575, -71.08054530220792)"
232028246,706,,AUTO THEFT - MOTORCYCLE / SCOOTER,D14,778,0,2023-04-07 21:00:00+00,2023,4,Friday,21,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
232026994,3115,,INVESTIGATE PERSON,C11,351,0,2023-04-07 21:00:00+00,2023,4,Friday,21,,ADAMS ST,42.2996370938013,-71.05851175500025,"(42.2996370938013, -71.05851175500025)"
232027013,724,,AUTO THEFT,B2,309,0,2023-04-07 21:00:00+00,2023,4,Friday,21,,MARTIN LUTHER KING JR BLVD,42.31860133599805,-71.08405792241415,"(42.31860133599805, -71.08405792241415)"
232026987,423,,ASSAULT - AGGRAVATED,C11, ,0,2023-04-07 21:02:00+00,2023,4,Friday,21,,HOWE ST,42.31136187934309,-71.06442310460604,"(42.31136187934309, -71.06442310460604)"
232027004,1402,,VANDALISM,D4,152,0,2023-04-07 21:06:00+00,2023,4,Friday,21,,MONTGOMERY ST,42.343745522843314,-71.07337676380565,"(42.343745522843314, -71.07337676380565)"
232026989,3803,,M/V ACCIDENT - PERSONAL INJURY,B2,241,0,2023-04-07 21:06:00+00,2023,4,Friday,21,,COLUMBIA RD,42.318373220740305,-71.06356299878752,"(42.318373220740305, -71.06356299878752)"
232026990,3502,,MISSING PERSON - LOCATED,E5, ,0,2023-04-07 21:08:00+00,2023,4,Friday,21,,GEORGETOWNE DR,42.25943465248271,-71.1479806361386,"(42.25943465248271, -71.1479806361386)"
232026997,3108,,FIRE REPORT,D4, ,0,2023-04-07 21:24:00+00,2023,4,Friday,21,,MONTGOMERY ST,42.343745522843314,-71.07337676380565,"(42.343745522843314, -71.07337676380565)"
232026991,423,,ASSAULT - AGGRAVATED,C6,175,0,2023-04-07 21:29:00+00,2023,4,Friday,21,,SOUTHAMPTON ST,42.332108429494895,-71.07014394813551,"(42.332108429494895, -71.07014394813551)"
232027002,1831,,SICK ASSIST,A1, ,0,2023-04-07 22:11:00+00,2023,4,Friday,22,,BOYLSTON ST,42.3523660006653,-71.0683360859912,"(42.3523660006653, -71.0683360859912)"
232027000,3801,,M/V ACCIDENT - OTHER,D4, ,0,2023-04-07 22:22:00+00,2023,4,Friday,22,,"RING RD & BOYLSTON ST
BOSTON  MA 02199
UNITED STAT",42.34915201738395,-71.0808029644323,"(42.34915201738395, -71.0808029644323)"
232026999,3001,,DEATH INVESTIGATION,C11, ,0,2023-04-07 22:32:00+00,2023,4,Friday,22,,DORCHESTER AVE,42.27273547993132,-71.06792410486108,"(42.27273547993132, -71.06792410486108)"
232027006,3115,,INVESTIGATE PERSON,D14,798,0,2023-04-07 22:34:00+00,2023,4,Friday,22,,COMMONWEALTH AVE,42.352164353723026,-71.12378708183789,"(42.352164353723026, -71.12378708183789)"
232027015,613,,LARCENY SHOPLIFTING,E13,635,0,2023-04-07 22:47:00+00,2023,4,Friday,22,,CENTRE ST,42.31929343406324,-71.11178235950122,"(42.31929343406324, -71.11178235950122)"
232027001,3111,,LICENSE PREMISE VIOLATION,D4,624,0,2023-04-07 22:49:00+00,2023,4,Friday,22,,LANSDOWNE ST,42.347173632182574,-71.09644389479354,"(42.347173632182574, -71.09644389479354)"
232027040,3114,,INVESTIGATE PROPERTY,C6, ,0,2023-04-07 23:00:00+00,2023,4,Friday,23,,W BROADWAY,42.341287504390436,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
232027017,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14, ,0,2023-04-07 23:00:00+00,2023,4,Friday,23,,"ALLSTON ST & KELTON ST
BOSTON  MA 02134
UNITED STA",42.34759002317859,-71.13820004384408,"(42.34759002317859, -71.13820004384408)"
232028283,3201,,PROPERTY - LOST/ MISSING,A1,121,0,2023-04-07 23:00:00+00,2023,4,Friday,23,,WARRENTON ST,42.350661739044675,-71.0660223169682,"(42.350661739044675, -71.0660223169682)"
232027010,3114,,INVESTIGATE PROPERTY,C6, ,0,2023-04-07 23:00:00+00,2023,4,Friday,23,,SOUTHAMPTON ST,42.332108429494895,-71.07014394813551,"(42.332108429494895, -71.07014394813551)"
232027011,1832,,SICK ASSIST - DRUG RELATED ILLNESS,A7, ,0,2023-04-07 23:01:00+00,2023,4,Friday,23,,SARATOGA ST,42.38356714859604,-71.01770573981773,"(42.38356714859604, -71.01770573981773)"
232027016,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,428,0,2023-04-07 23:23:00+00,2023,4,Friday,23,,WOOLSON ST,42.28223905085306,-71.09162955701403,"(42.28223905085306, -71.09162955701403)"
232027014,3111,,LICENSE PREMISE VIOLATION,A1, ,0,2023-04-07 23:30:00+00,2023,4,Friday,23,,STUART ST,42.35103104592933,-71.06373331020067,"(42.35103104592933, -71.06373331020067)"
232027950,1102,,FRAUD - FALSE PRETENSE / SCHEME,E18,520,0,2023-04-08 00:00:00+00,2023,4,Saturday,0,,HYDE PARK AVE,42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
232027049,3114,,INVESTIGATE PROPERTY,E18,484,0,2023-04-08 00:00:00+00,2023,4,Saturday,0,,POYDRAS ST,42.2617134887322,-71.10681678522884,"(42.2617134887322, -71.10681678522884)"
232027150,617,,LARCENY THEFT FROM BUILDING,D4, ,0,2023-04-08 00:00:00+00,2023,4,Saturday,0,,NORTHAMPTON ST,42.336650482394305,-71.07841035201858,"(42.336650482394305, -71.07841035201858)"
232027237,3114,,INVESTIGATE PROPERTY,C11, ,0,2023-04-08 00:00:00+00,2023,4,Saturday,0,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
232027025,801,,ASSAULT - SIMPLE,C11, ,0,2023-04-08 00:00:00+00,2023,4,Saturday,0,,NEPONSET AVE,42.28678711642872,-71.0449173024135,"(42.28678711642872, -71.0449173024135)"
232027583,3115,,INVESTIGATE PERSON,A7,16,0,2023-04-08 00:00:00+00,2023,4,Saturday,0,,E EAGLE ST,42.381325051436406,-71.02804009577999,"(42.381325051436406, -71.02804009577999)"
232029465,1402,,VANDALISM,A7,16,0,2023-04-08 00:00:00+00,2023,4,Saturday,0,,E EAGLE ST,42.381325051436406,-71.02804009577999,"(42.381325051436406, -71.02804009577999)"
232027279,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,2023-04-08 00:00:00+00,2023,4,Saturday,0,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
232027207,2907,,VAL - OPERATING AFTER REV/SUSP.,B2, ,0,2023-04-08 00:00:00+00,2023,4,Saturday,0,,HOWARD AVE,42.31924534995398,-71.07287543127163,"(42.31924534995398, -71.07287543127163)"
232027027,1831,,SICK ASSIST,D14, ,0,2023-04-08 00:02:00+00,2023,4,Saturday,0,,GLENVILLE AVE,42.349004572543784,-71.1364996220963,"(42.349004572543784, -71.1364996220963)"
232027022,1402,,VANDALISM,C11, ,0,2023-04-08 00:05:00+00,2023,4,Saturday,0,,LONSDALE ST,42.29037675504042,-71.06139736159689,"(42.29037675504042, -71.06139736159689)"
232027019,1831,,SICK ASSIST,A1, ,0,2023-04-08 00:11:00+00,2023,4,Saturday,0,,SUDBURY ST,,,
232027024,3006,,SICK/INJURED/MEDICAL - PERSON,B2, ,0,2023-04-08 00:21:00+00,2023,4,Saturday,0,,WALNUT AVE,42.322173477998895,-71.0850671076223,"(42.322173477998895, -71.0850671076223)"
232027029,3115,,INVESTIGATE PERSON,B2, ,0,2023-04-08 00:29:00+00,2023,4,Saturday,0,,MORELAND ST,42.3249232816322,-71.08069052582721,"(42.3249232816322, -71.08069052582721)"
232027023,2907,,VAL - OPERATING AFTER REV/SUSP.,D4, ,0,2023-04-08 00:30:00+00,2023,4,Saturday,0,,"MASSACHUSETTS AVE & WASHINGTON ST
BOSTON  MA 02118",42.336489971833174,-71.07705000909121,"(42.336489971833174, -71.07705000909121)"
232027030,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,2023-04-08 01:01:00+00,2023,4,Saturday,1,,JOSEPHINE ST,42.30052010289273,-71.06490652562385,"(42.30052010289273, -71.06490652562385)"
232027026,2662,,BALLISTICS EVIDENCE/FOUND,B3, ,0,2023-04-08 01:03:00+00,2023,4,Saturday,1,,NORFOLK ST,42.28655275288248,-71.07936440768601,"(42.28655275288248, -71.07936440768601)"
232027035,423,,ASSAULT - AGGRAVATED,C11, ,0,2023-04-08 01:10:00+00,2023,4,Saturday,1,,WILLIAM T MORRISSEY BLVD,42.29507165880547,-71.04749708873936,"(42.29507165880547, -71.04749708873936)"
232027031,3410,,TOWED MOTOR VEHICLE,A7,17,0,2023-04-08 01:21:00+00,2023,4,Saturday,1,,SARATOGA ST,42.37950444013033,-71.02857704984493,"(42.37950444013033, -71.02857704984493)"
232027038,3801,,M/V ACCIDENT - OTHER,C11, ,0,2023-04-08 01:25:00+00,2023,4,Saturday,1,,"EVERETT AVE & SUMNER ST
DORCHESTER  MA 02125
UNITE",42.316002966462435,-71.06272302481581,"(42.316002966462435, -71.06272302481581)"
232027032,3115,,INVESTIGATE PERSON,D14, ,0,2023-04-08 01:31:00+00,2023,4,Saturday,1,,ASHFORD ST,42.35458677143736,-71.1267326752679,"(42.35458677143736, -71.1267326752679)"
232027036,2647,,THREATS TO DO BODILY HARM,B2, ,0,2023-04-08 02:01:00+00,2023,4,Saturday,2,,HOWARD PL,42.31999778260087,-71.07216685076597,"(42.31999778260087, -71.07216685076597)"
232027041,1831,,SICK ASSIST,A1,61,0,2023-04-08 02:01:00+00,2023,4,Saturday,2,,CAUSEWAY ST,42.365374796420454,-71.06154161481645,"(42.365374796420454, -71.06154161481645)"
232027037,3006,,SICK/INJURED/MEDICAL - PERSON,D14, ,0,2023-04-08 02:12:00+00,2023,4,Saturday,2,,WASHINGTON ST,42.346443024884955,-71.14697953712465,"(42.346443024884955, -71.14697953712465)"
232027046,1831,,SICK ASSIST,E18, ,0,2023-04-08 03:38:00+00,2023,4,Saturday,3,,ROSEWOOD ST,42.26761320097951,-71.0984867559302,"(42.26761320097951, -71.0984867559302)"
232027054,3410,,TOWED MOTOR VEHICLE,B2,329,0,2023-04-08 03:40:00+00,2023,4,Saturday,3,,WASHINGTON ST,42.305766857734,-71.08097517447082,"(42.305766857734, -71.08097517447082)"
232027050,3115,,INVESTIGATE PERSON,B2, ,0,2023-04-08 03:43:00+00,2023,4,Saturday,3,,BROOKLEDGE ST,42.30956304852217,-71.08990196681202,"(42.30956304852217, -71.08990196681202)"
232027048,1831,,SICK ASSIST,E5, ,0,2023-04-08 04:15:00+00,2023,4,Saturday,4,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
232027052,3114,,INVESTIGATE PROPERTY,B3, ,0,2023-04-08 04:34:00+00,2023,4,Saturday,4,,NORFOLK ST,42.289454013157055,-71.07280279650941,"(42.289454013157055, -71.07280279650941)"
232027055,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,2023-04-08 05:06:00+00,2023,4,Saturday,5,,"PERRIN ST & MORELAND ST
ROXBURY  MA 02119
UNITED S",42.32324396018006,-71.0775239550059,"(42.32324396018006, -71.0775239550059)"
232026728,3115,,INVESTIGATE PERSON,A15, ,0,2023-04-07 03:02:00+00,2023,4,Friday,3,,MEDFORD ST,42.37960204182735,-71.05879173401804,"(42.37960204182735, -71.05879173401804)"
232027059,1300,,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,B3,466,0,2023-04-08 05:27:00+00,2023,4,Saturday,5,,DEERING RD,42.28414024982017,-71.09305137909429,"(42.28414024982017, -71.09305137909429)"
232027058,301,,ROBBERY,A7, ,0,2023-04-08 06:14:00+00,2023,4,Saturday,6,,TRENTON ST,42.37968455741646,-71.03428645225102,"(42.37968455741646, -71.03428645225102)"
232027063,3112,,LANDLORD - TENANT,E18, ,0,2023-04-08 06:37:00+00,2023,4,Saturday,6,,CUMMINS HWY,42.2796958947578,-71.11832827254405,"(42.2796958947578, -71.11832827254405)"
232027062,3501,,MISSING PERSON,C11, ,0,2023-04-08 06:56:00+00,2023,4,Saturday,6,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
232029230,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,259,0,2023-04-08 07:00:00+00,2023,4,Saturday,7,,ALEXANDER ST,42.31694243478714,-71.0699121273113,"(42.31694243478714, -71.0699121273113)"
232027073,3115,,INVESTIGATE PERSON,B3,428,0,2023-04-08 07:20:00+00,2023,4,Saturday,7,,WOOLSON ST,42.28188660350516,-71.09087049693386,"(42.28188660350516, -71.09087049693386)"
232027137,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2, ,0,2023-04-08 07:30:00+00,2023,4,Saturday,7,,WASHINGTON ST,42.32866283555608,-71.08563401183545,"(42.32866283555608, -71.08563401183545)"
232027076,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,2023-04-08 07:30:00+00,2023,4,Saturday,7,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
232027064,3803,,M/V ACCIDENT - PERSONAL INJURY,D4, ,0,2023-04-08 07:57:00+00,2023,4,Saturday,7,,HARRISON AVE,42.33246399295361,-71.07874760292749,"(42.33246399295361, -71.07874760292749)"
232027074,801,,ASSAULT - SIMPLE,C11,344,0,2023-04-08 08:43:00+00,2023,4,Saturday,8,,WESTVILLE TER,42.30098009300777,-71.06869927503439,"(42.30098009300777, -71.06869927503439)"
232027079,3410,,TOWED MOTOR VEHICLE,B3, ,0,2023-04-08 08:43:00+00,2023,4,Saturday,8,,STRATTON ST,42.29017432140568,-71.08808524853369,"(42.29017432140568, -71.08808524853369)"
232027093,3115,,INVESTIGATE PERSON,E5,562,0,2023-04-08 08:48:00+00,2023,4,Saturday,8,,WASHINGTON ST,42.28788932440644,-71.1265858526016,"(42.28788932440644, -71.1265858526016)"
232027075,3115,,INVESTIGATE PERSON,A1, ,0,2023-04-08 08:48:00+00,2023,4,Saturday,8,,HANOVER ST,42.36379364845802,-71.05447076168957,"(42.36379364845802, -71.05447076168957)"
232027077,1402,,VANDALISM,E18, ,0,2023-04-08 08:51:00+00,2023,4,Saturday,8,,RIVER ST,42.26681253635599,-71.09566961413732,"(42.26681253635599, -71.09566961413732)"
232027856,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,B2, ,0,2023-04-08 09:00:00+00,2023,4,Saturday,9,,HIGHLAND ST,42.3240189278616,-71.09680778715371,"(42.3240189278616, -71.09680778715371)"
232027082,3503,,MISSING PERSON - NOT REPORTED - LOCATED,C11, ,0,2023-04-08 09:15:00+00,2023,4,Saturday,9,,LEVANT ST,42.303224903273666,-71.07039247002766,"(42.303224903273666, -71.07039247002766)"
232027881,2647,,THREATS TO DO BODILY HARM,D4,627,0,2023-04-08 09:19:00+00,2023,4,Saturday,9,,BOYLSTON ST,42.344422658102836,-71.09833082815538,"(42.344422658102836, -71.09833082815538)"
232027086,3112,,LANDLORD - TENANT,E18, ,0,2023-04-08 09:20:00+00,2023,4,Saturday,9,,LEIGHTON RD,42.24954830581295,-71.14431404962957,"(42.24954830581295, -71.14431404962957)"
232027091,3502,,MISSING PERSON - LOCATED,B3, ,0,2023-04-08 09:31:00+00,2023,4,Saturday,9,,HANNON ST,42.28187557863393,-71.08550537672407,"(42.28187557863393, -71.08550537672407)"
232027084,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11, ,0,2023-04-08 09:35:00+00,2023,4,Saturday,9,,WILLIAM T MORRISSEY BLVD,42.29507165880547,-71.04749708873936,"(42.29507165880547, -71.04749708873936)"
232027083,3001,,DEATH INVESTIGATION,B2, ,0,2023-04-08 09:37:00+00,2023,4,Saturday,9,,HUMPHREYS ST,42.32038054416502,-71.06562780443673,"(42.32038054416502, -71.06562780443673)"
232027753,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,C6,186,0,2023-04-08 09:45:00+00,2023,4,Saturday,9,,SOUTHAMPTON STREET,,,
232027087,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4, ,0,2023-04-08 09:52:00+00,2023,4,Saturday,9,,NORTHAMPTON ST,42.33943468879907,-71.08179765425292,"(42.33943468879907, -71.08179765425292)"
232027081,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18, ,0,2023-04-08 10:00:00+00,2023,4,Saturday,10,,HYDE PARK AVE,42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
232027142,3001,,DEATH INVESTIGATION,C6, ,0,2023-04-08 10:00:00+00,2023,4,Saturday,10,,H ST,42.330949568939786,-71.04139053603826,"(42.330949568939786, -71.04139053603826)"
232027110,613,,LARCENY SHOPLIFTING,B3, ,0,2023-04-08 10:23:00+00,2023,4,Saturday,10,,BLUE HILL AVE,42.26994731617787,-71.09380307519207,"(42.26994731617787, -71.09380307519207)"
232027095,423,,ASSAULT - AGGRAVATED,C6, ,0,2023-04-08 10:45:00+00,2023,4,Saturday,10,,SOUTHAMPTON ST,42.332108429494895,-71.07014394813551,"(42.332108429494895, -71.07014394813551)"
232027163,3201,,PROPERTY - LOST/ MISSING,E5, ,0,2023-04-08 10:45:00+00,2023,4,Saturday,10,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
232027106,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,164,0,2023-04-08 10:46:00+00,2023,4,Saturday,10,,FAY ST,42.343391727408715,-71.06538127893985,"(42.343391727408715, -71.06538127893985)"
232027096,613,,LARCENY SHOPLIFTING,A1, ,0,2023-04-08 10:50:00+00,2023,4,Saturday,10,,WASHINGTON ST,42.35591934853282,-71.06000538982026,"(42.35591934853282, -71.06000538982026)"
232027090,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1, ,0,2023-04-08 10:55:00+00,2023,4,Saturday,10,,"TREMONT ST & WEST ST
BOSTON  MA 02108
UNITED STATE",42.355173004298344,-71.0633410405944,"(42.355173004298344, -71.0633410405944)"
